corpus,doc_id,title,fiscal_year,category,file_ext,path,exists,size,source_status,page_count,page_status,error,original_error,rhwp_bin,rhwp_version,rhwp_patch,elapsed_ms
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1160:424,과학기술정보통신부_극한지 개발 및 탐사용 협동 이동체 시스템 기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>미래유망원천기술개발>에너지·환경기술개발>극한지 개발 및 탐사용 협동 이동체 시스템 기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551160424.hwp,True,2038272,ok,20,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,26
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:302,과학기술정보통신부_데이터과학기반 차세대 비파괴검사기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>데이터과학기반 차세대 비파괴검사기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432302.hwp,True,318464,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,17
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1333:410,과학기술정보통신부_국가위성 운영 및 검보정 인프라 고도화(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>우주핵심기술개발사업>국가위성 운영 및 검보정 인프라 고도화(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551333410.hwp,True,158208,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:411,과학기술정보통신부_방사선안전소재및의학기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사선안전소재및의학기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432411.hwp,True,161280,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1331:402,과학기술정보통신부_우주개발기반조성 및 성과확산사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>인공위성개발>우주개발기반조성 및 성과확산사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551331402.hwp,True,165888,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,24
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:412,과학기술정보통신부_첨단방사선융합치료기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>첨단방사선융합치료기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432412.hwp,True,163840,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:4700:4734:305,과학기술정보통신부_지식재산 활용 과학기술지원(ODA).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술국제협력>글로벌협력기반조성>지식재산 활용 과학기술지원(ODA),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001524734305.hwp,True,5094912,ok,24,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,88
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1160:404,과학기술정보통신부_해양극지기초원천기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>미래유망원천기술개발>에너지·환경기술개발>해양극지기초원천기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551160404.hwp,True,1865728,ok,16,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,32
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1333:403,과학기술정보통신부_스페이스챌린지(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>우주핵심기술개발사업>스페이스챌린지(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551333403.hwp,True,306688,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,27
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:303,과학기술정보통신부_방사성동위원소 산업 육성 및 고도화 기술 지원사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사성동위원소 산업 육성 및 고도화 기술 지원사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432303.hwp,True,173056,ok,17,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,23
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:407,과학기술정보통신부_방사선 연구기반 확충(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사선 연구기반 확충(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432407.hwp,True,314368,ok,16,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,25
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1160:430,과학기술정보통신부_기후기술국제협력촉진(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>미래유망원천기술개발>에너지·환경기술개발>기후기술국제협력촉진(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551160430.hwp,True,175104,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,24
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:305,과학기술정보통신부_방사선 이용 미래혁신 기반 기술연구(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사선 이용 미래혁신 기반 기술연구(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432305.hwp,True,169984,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,22
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:410,과학기술정보통신부_방사선기술사업화지원사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사선기술사업화지원사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432410.hwp,True,180224,ok,22,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,27
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1341:401,과학기술정보통신부_한국과학우주청소년단지원.hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>한국과학우주청소년단지원>한국과학우주청소년단지원,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551341401.hwp,True,170496,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,22
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:414,과학기술정보통신부_방사선 이용 희귀난치질환 대응 핵심기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사선 이용 희귀난치질환 대응 핵심기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432414.hwp,True,166400,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,20
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1158:311,과학기술정보통신부_불법드론 지능형 대응기술개발(드론캅 및 라이브포렌식 기반)(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>미래유망원천기술개발>첨단융합기술개발>불법드론 지능형 대응기술개발(드론캅 및 라이브포렌식 기반)(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551158311.hwp,True,2378240,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,18
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1331:302,과학기술정보통신부_정지궤도공공복합통신위성개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>인공위성개발>정지궤도공공복합통신위성개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551331302.hwp,True,381440,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,18
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1332:408,과학기술정보통신부_차세대발사체개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>우주발사체개발>차세대발사체개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551332408.hwp,True,413184,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1436:408,"과학기술정보통신부_IAEA 기술협력부담금(ODA,R&D).hwp",2023,"과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>원자력평화적이용체제구축>IAEA 기술협력부담금(ODA,R&D)",hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551436408.hwp,True,162304,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,14
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1500:1531:405,과학기술정보통신부_공공수요 기반 혁신제품 개발·실증(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>사회문제해결>사회문제해결연구>공공수요 기반 혁신제품 개발·실증(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551531405.hwp,True,166400,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,14
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1436:409,과학기술정보통신부_원자력국제공동연구지원사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>원자력평화적이용체제구축>원자력국제공동연구지원사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551436409.hwp,True,322560,ok,19,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1331:401,과학기술정보통신부_다목적실용위성개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>인공위성개발>다목적실용위성개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551331401.hwp,True,161280,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,13
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1434:301,과학기술정보통신부_용융염원자로(MSR) 원천기술개발사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>원자력연구개발사업>용융염원자로(MSR) 원천기술개발사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551434301.hwp,True,187392,ok,17,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,31
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1500:1531:410,과학기술정보통신부_국민공감·국민참여 R&SD 선도사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>사회문제해결>사회문제해결연구>국민공감·국민참여 R&SD 선도사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551531410.hwp,True,169472,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1332:406,과학기술정보통신부_소형발사체개발역량지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>우주발사체개발>소형발사체개발역량지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551332406.hwp,True,414720,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,22
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1500:1531:407,과학기술정보통신부_에너지환경통합형학교미세먼지관리기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>사회문제해결>사회문제해결연구>에너지환경통합형학교미세먼지관리기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551531407.hwp,True,162816,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,17
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1500:1531:307,과학기술정보통신부_관세행정 현장 맞춤형 기술개발(R&D)(과기정통부).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>사회문제해결>사회문제해결연구>관세행정 현장 맞춤형 기술개발(R&D)(과기정통부),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551531307.hwp,True,167936,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7600:7601:301,과학기술정보통신부_한국연구재단 기획평가관리비(일반)(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>연구개발기획평가>과학기술 기획평가>한국연구재단 기획평가관리비(일반)(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001557601301.hwp,True,148480,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,11
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1158:404,과학기술정보통신부_무인이동체미래선도핵심기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>미래유망원천기술개발>첨단융합기술개발>무인이동체미래선도핵심기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551158404.hwp,True,432640,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,20
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1440:301,과학기술정보통신부_수출용 신형연구로 생산 동위원소 상용화기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>수출용 신형 연구로 개발 및 실증사업>수출용 신형연구로 생산 동위원소 상용화기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551440301.hwp,True,1153024,ok,32,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,43
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1500:1531:411,과학기술정보통신부_동북아-지역연계초미세먼지대응기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>사회문제해결>사회문제해결연구>동북아-지역연계초미세먼지대응기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551531411.hwp,True,158208,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,13
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1500:1532:401,과학기술정보통신부_국민생활안전긴급대응연구(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>사회문제해결>재난재해대응기술개발>국민생활안전긴급대응연구(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551532401.hwp,True,167424,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1332:405,과학기술정보통신부_한국형발사체고도화사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>우주발사체개발>한국형발사체고도화사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551332405.hwp,True,246784,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,14
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1300:1331:415,과학기술정보통신부_한미민간달착륙선탑재체공동연구사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>우주개발진흥>인공위성개발>한미민간달착륙선탑재체공동연구사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551331415.hwp,True,297984,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,14
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1160:422,과학기술정보통신부_해양-육상-대기탄소순환시스템연구(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>미래유망원천기술개발>에너지·환경기술개발>해양-육상-대기탄소순환시스템연구(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551160422.hwp,True,716288,ok,15,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,30
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1400:1432:415,과학기술정보통신부_방사선 이용 폐플라스틱 저감기술개발(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구개발>원자력 진흥>방사선이용기술개발>방사선 이용 폐플라스틱 저감기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001551432415.hwp,True,429568,ok,15,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,31
